Time[s]	Pressure[mbar]	Position_smooth_splines [deg]	Velocity[deg\s]	Aceleration[deg\s2]	Position_original [deg]
0.0189	0.07328123	0.0034748492	0.38260131	22.607328	0.013136
0.01895	0.03330923	0.0034940075	0.38373199	22.619836	0.013136
0.019	0.01998523	0.0035132224	0.38486329	22.632343	0.013136
0.01905	-0.03330977	0.0035324939	0.38599522	22.64485	0.013136
0.0191	0.04663323	0.0035518219	0.38712778	22.657357	0.01433
0.01915	0.11325223	0.0035712066	0.38826096	22.669865	0.01433
0.0192	-0.00666176999999999	0.003590648	0.38939476	22.682372	0.01433
0.01925	0.00666223000000001	0.0036101461	0.39052919	22.694879	0.01433
0.0193	0.01998523	0.003629701	0.39166425	22.707387	0.01433
0.01935	0.13989923	0.0036493126	0.39279993	22.719894	0.01433
0.0194	0.08660423	0.003668981	0.39393624	22.732401	0.01433
0.01945	0.03330923	0.0036887062	0.39507317	22.744908	0.01433
0.0195	-0.05995677	0.0037084883	0.39621073	22.757416	0.01433
0.01955	0.01998523	0.0037283273	0.39734891	22.769923	0.01433
0.0196	0.09992823	0.0037482232	0.39848772	22.78243	0.01433
0.01965	0.05995723	0.0037681761	0.39962716	22.794937	0.01433
0.0197	-0.05995677	0.0037881859	0.40076722	22.807445	0.01433
0.01975	-0.00666176999999999	0.0038082528	0.4019079	22.819952	0.01433
0.0198	0.08660423	0.0038283767	0.40304921	22.832459	0.01433
0.01985	-0.07328077	0.0038485577	0.40419115	22.844966	0.01433
0.0199	0.03330923	0.0038687958	0.40533371	22.857474	0.01433
0.01995	-0.04663277	0.0038890911	0.4064769	22.869981	0.01433
0.02	0.05995723	0.0039094435	0.40762071	22.882488	0.01433
0.02005	0.05995723	0.0039298532	0.40876514	22.894995	0.015524
0.0201	0.16654723	0.0039503201	0.40991021	22.907503	0.015524
0.02015	-0.07328077	0.0039708442	0.41105589	22.92001	0.015524
0.0202	-0.03330977	0.0039914257	0.41220221	22.932517	0.015524
0.02025	0.08660423	0.0040120645	0.41334915	22.945025	0.015524
0.0203	0.03330923	0.0040327606	0.41449671	22.957532	0.015524
0.02035	-0.05995677	0.0040535141	0.4156449	22.970039	0.015524
0.0204	-0.00666176999999999	0.0040743251	0.41679371	22.982546	0.015524
0.02045	0.05995723	0.0040951935	0.41794315	22.995054	0.015524
0.0205	0.07328123	0.0041161194	0.41909322	23.007561	0.015524
0.02055	0.00666223000000001	0.0041371029	0.42024391	23.020068	0.015524
0.0206	-0.04663277	0.0041581438	0.42139523	23.032575	0.015524
0.02065	0.01998523	0.0041792424	0.42254717	23.045083	0.015524
0.0207	0.01998523	0.0042003986	0.42369973	23.05759	0.015524
0.02075	0.01998523	0.0042216124	0.42485293	23.070097	0.015524
0.0208	-0.07328077	0.0042428839	0.42600674	23.082604	0.015524
0.02085	-0.11325177	0.0042642131	0.42716119	23.095112	0.015524
0.0209	0.07328123	0.0042856	0.42831626	23.107619	0.015524
0.02095	-0.00666176999999999	0.0043070447	0.42947195	23.120126	0.015524
0.021	0.00666223000000001	0.0043285472	0.43062827	23.132634	0.016718
0.02105	-0.00666176999999999	0.0043501075	0.43178521	23.145141	0.016718
0.0211	0.01998523	0.0043717257	0.43294278	23.157648	0.016718
0.02115	0.00666223000000001	0.0043934018	0.43410098	23.170155	0.016718
0.0212	-0.04663277	0.0044151358	0.4352598	23.182663	0.016718
0.02125	-0.08660477	0.0044369278	0.43641924	23.19517	0.016718
0.0213	-0.00666176999999999	0.0044587778	0.43757931	23.207677	0.016718
0.02135	0.00666223000000001	0.0044806857	0.43874001	23.220184	0.016718
0.0214	-0.01998577	0.0045026518	0.43990133	23.232692	0.016718
0.02145	-0.07328077	0.0045246759	0.44106328	23.245199	0.016718
0.0215	-0.04663277	0.0045467581	0.44222585	23.257706	0.016718
0.02155	0.07328123	0.0045688985	0.44338905	23.270213	0.016718
0.0216	0.01998523	0.004591097	0.44455287	23.282721	0.016718
0.02165	-0.01998577	0.0046133538	0.44571732	23.295228	0.016718
0.0217	-0.11325177	0.0046356688	0.4468824	23.307735	0.016718
0.02175	-0.05995677	0.004658042	0.4480481	23.320242	0.016718
0.0218	-0.00666176999999999	0.0046804736	0.44921442	23.33275	0.016718
0.02185	0.01998523	0.0047029635	0.45038137	23.345257	0.016718
0.0219	-0.09992877	0.0047255117	0.45154895	23.357764	0.017912
0.02195	-0.07328077	0.0047481184	0.45271715	23.370272	0.017912
0.022	0.03330923	0.0047707835	0.45388597	23.382779	0.017912
0.02205	0.01998523	0.004793507	0.45505543	23.395286	0.017912
0.0221	0.00666223000000001	0.004816289	0.4562255	23.407793	0.017912
0.02215	-0.03330977	0.0048391296	0.45739621	23.420301	0.017912
0.0222	0.01998523	0.0048620287	0.45856753	23.432808	0.017912
0.02225	0.01998523	0.0048849863	0.45973949	23.445315	0.017912
0.0223	-0.00666176999999999	0.0049080026	0.46091206	23.457822	0.017912
0.02235	-0.13989977	0.0049310775	0.46208527	23.47033	0.017912
0.0224	-0.03330977	0.0049542111	0.4632591	23.482837	0.017912
0.02245	0.08660423	0.0049774035	0.46443355	23.495344	0.017912
0.0225	-0.01998577	0.0050006545	0.46560863	23.507851	0.017912
0.02255	-0.08660477	0.0050239643	0.46678434	23.520359	0.017912
0.0226	-0.04663277	0.005047333	0.46796067	23.532866	0.017912
0.02265	0.09992823	0.0050707604	0.46913762	23.545373	0.017912
0.0227	-0.00666176999999999	0.0050942467	0.4703152	23.55788	0.017912
0.02275	-0.03330977	0.0051177919	0.47149341	23.570388	0.017912
0.0228	-0.09992877	0.0051413961	0.47267224	23.582895	0.019107
0.02285	-0.03330977	0.0051650592	0.4738517	23.595402	0.019107
0.0229	-0.00666176999999999	0.0051887813	0.47503178	23.60791	0.019107
0.02295	-0.01998577	0.0052125624	0.47621249	23.620417	0.019107
0.023	-0.08660477	0.0052364025	0.47739383	23.632924	0.019107
0.02305	-0.05995677	0.0052603018	0.47857578	23.645431	0.019107
0.0231	0.05995723	0.0052842601	0.47975837	23.657939	0.019107
0.02315	-0.01998577	0.0053082776	0.48094158	23.670446	0.019107
0.0232	-0.03330977	0.0053323543	0.48212541	23.682953	0.019107
0.02325	-0.05995677	0.0053564902	0.48330987	23.69546	0.019107
0.0233	-0.00666176999999999	0.0053806853	0.48449496	23.707968	0.019107
0.02335	-0.00666176999999999	0.0054049397	0.48568067	23.720475	0.019107
0.0234	-0.04663277	0.0054292534	0.48686701	23.732982	0.019107
0.02345	-0.12657577	0.0054536264	0.48805397	23.745489	0.019107
0.0235	-0.03330977	0.0054780588	0.48924156	23.757997	0.019107
0.02355	-0.00666176999999999	0.0055025505	0.49042977	23.770504	0.019107
0.0236	0.00666223000000001	0.0055271017	0.49161861	23.783011	0.020301
0.02365	-0.07328077	0.0055517124	0.49280807	23.795519	0.020301
0.0237	-0.04663277	0.0055763826	0.49399816	23.808026	0.020301
0.02375	0.21984223	0.0056011122	0.49518887	23.820533	0.020301
0.0238	-0.00666176999999999	0.0056259015	0.49638021	23.83304	0.020301
0.02385	-0.00666176999999999	0.0056507503	0.49757218	23.845548	0.020301
0.0239	-0.08660477	0.0056756587	0.49876477	23.858055	0.020301
0.02395	-0.05995677	0.0057006268	0.49995798	23.870562	0.020301
0.024	0.00666223000000001	0.0057256545	0.50115182	23.883069	0.020301
0.02405	-0.00666176999999999	0.0057507419	0.50234629	23.895577	0.020301
0.0241	-0.05995677	0.0057758891	0.50354138	23.908084	0.020301
0.02415	-0.04663277	0.0058010961	0.5047371	23.920591	0.020301
0.0242	0.03330923	0.0058263629	0.50593344	23.933098	0.020301
0.02425	0.09992823	0.0058516895	0.50713041	23.945606	0.020301
0.0243	-0.03330977	0.0058770759	0.508328	23.958113	0.020301
0.02435	-0.03330977	0.0059025223	0.50952622	23.97062	0.020301
0.0244	0.00666223000000001	0.0059280285	0.51072506	23.983127	0.020301
0.02445	-0.01998577	0.0059535948	0.51192453	23.995635	0.020301
0.0245	-0.09992877	0.005979221	0.51312463	24.008142	0.020301
0.02455	-0.12657577	0.0060049073	0.51432535	24.020649	0.021495
0.0246	-0.00666176999999999	0.0060306536	0.51552669	24.033157	0.021495
0.02465	0.03330923	0.0060564599	0.51672866	24.045664	0.021495
0.0247	-0.01998577	0.0060823264	0.51793126	24.058171	0.021495
0.02475	-0.01998577	0.0061082531	0.51913448	24.070678	0.021495
0.0248	-0.07328077	0.0061342399	0.52033832	24.083186	0.021495
0.02485	0.09992823	0.0061602869	0.5215428	24.095693	0.021495
0.0249	0.00666223000000001	0.0061863942	0.52274789	24.1082	0.021495
0.02495	-0.04663277	0.0062125617	0.52395362	24.120707	0.021495
0.025	-0.08660477	0.0062387895	0.52515996	24.133215	0.021495
0.02505	-0.03330977	0.0062650777	0.52636694	24.145722	0.021495
0.0251	0.04663323	0.0062914263	0.52757454	24.158229	0.021495
0.02515	-0.01998577	0.0063178352	0.52878276	24.170736	0.021495
0.0252	-0.11325177	0.0063443045	0.52999161	24.183244	0.021495
0.02525	-0.04663277	0.0063708344	0.53120109	24.195751	0.021495
0.0253	0.03330923	0.0063974247	0.53241119	24.208258	0.021495
0.02535	-0.03330977	0.0064240755	0.53362191	24.220765	0.021495
0.0254	-0.05995677	0.0064507869	0.53483326	24.233273	0.021495
0.02545	-0.04663277	0.0064775588	0.53604524	24.24578	0.022689
0.0255	0.00666223000000001	0.0065043914	0.53725784	24.258287	0.022689
0.02555	-0.05995677	0.0065312846	0.53847107	24.270795	0.022689
0.0256	-0.01998577	0.0065582385	0.53968492	24.283302	0.022689
0.02565	-0.11325177	0.0065852531	0.5408994	24.295809	0.022689
0.0257	-0.03330977	0.0066123285	0.5421145	24.308316	0.022689
0.02575	0.00666223000000001	0.0066394646	0.54333023	24.320824	0.022689
0.0258	-0.03330977	0.0066666615	0.54454658	24.333331	0.022689
0.02585	-0.09992877	0.0066939192	0.54576356	24.345838	0.022689
0.0259	-0.05995677	0.0067212379	0.54698117	24.358345	0.022689
0.02595	0.03330923	0.0067486174	0.5481994	24.370853	0.022689
0.026	-0.01998577	0.0067760578	0.54941825	24.38336	0.022689
0.02605	-0.01998577	0.0068035592	0.55063773	24.395867	0.022689
0.0261	-0.08660477	0.0068311216	0.55185784	24.408374	0.022689
0.02615	-0.07328077	0.006858745	0.55307857	24.420882	0.022689
0.0262	-0.00666176999999999	0.0068864295	0.55429993	24.433389	0.022689
0.02625	-0.01998577	0.006914175	0.55552191	24.445896	0.022689
0.0263	-0.08660477	0.0069419817	0.55674452	24.458404	0.022689
0.02635	-0.03330977	0.0069698495	0.55796775	24.470911	0.022689
0.0264	0.00666223000000001	0.0069977784	0.55919161	24.483418	0.023883
0.02645	-0.00666176999999999	0.0070257686	0.56041609	24.495925	0.023883
0.0265	-0.00666176999999999	0.0070538201	0.5616412	24.508433	0.023883
0.02655	-0.04663277	0.0070819328	0.56286693	24.52094	0.023883
0.0266	0.07328123	0.0071101068	0.56409329	24.533447	0.023883
0.02665	0.00666223000000001	0.0071383421	0.56532028	24.545954	0.023883
0.0267	0.00666223000000001	0.0071666388	0.56654789	24.558462	0.023883
0.02675	-0.13989977	0.0071949969	0.56777612	24.570969	0.023883
0.0268	-0.00666176999999999	0.0072234164	0.56900499	24.583476	0.023883
0.02685	0.04663323	0.0072518974	0.57023447	24.595983	0.023883
0.0269	-0.01998577	0.0072804399	0.57146458	24.608491	0.023883
0.02695	-0.08660477	0.0073090439	0.57269532	24.620998	0.023883
0.027	-0.07328077	0.0073377094	0.57392668	24.633505	0.023883
0.02705	0.07328123	0.0073664366	0.57515867	24.646012	0.023883
0.0271	0.00666223000000001	0.0073952253	0.57639129	24.65852	0.023883
0.02715	-0.05995677	0.0074240757	0.57762452	24.671027	0.023883
0.0272	-0.09992877	0.0074529878	0.57885839	24.683534	0.025077
0.02725	-0.08660477	0.0074819616	0.58009288	24.696042	0.025077
0.0273	-0.01998577	0.0075109971	0.58132799	24.708549	0.025077
0.02735	-0.04663277	0.0075400944	0.58256373	24.721056	0.025077
0.0274	-0.15322377	0.0075692535	0.5838001	24.733563	0.025077
0.02745	-0.07328077	0.0075984744	0.58503709	24.746071	0.025077
0.0275	-0.03330977	0.0076277572	0.58627471	24.758578	0.025077
0.02755	-0.01998577	0.0076571019	0.58751295	24.771085	0.025077
0.0276	-0.01998577	0.0076865085	0.58875181	24.783592	0.025077
0.02765	-0.12657577	0.0077159771	0.58999131	24.7961	0.025077
0.0277	0.04663323	0.0077455076	0.59123142	24.808607	0.025077
0.02775	-0.04663277	0.0077751002	0.59247217	24.821114	0.025077
0.0278	-0.01998577	0.0078047548	0.59371353	24.833621	0.025077
0.02785	-0.08660477	0.0078344716	0.59495553	24.846129	0.025077
0.0279	0.04663323	0.0078642504	0.59619815	24.858636	0.025077
0.02795	0.01998523	0.0078940914	0.59744139	24.871143	0.025077
0.028	-0.03330977	0.0079239946	0.59868526	24.883651	0.026272
0.02805	-0.05995677	0.0079539599	0.59992976	24.896158	0.026272
0.0281	-0.04663277	0.0079839875	0.60117488	24.908665	0.026272
0.02815	0.08660423	0.0080140774	0.60242062	24.921172	0.026272
0.0282	-0.00666176999999999	0.0080442296	0.603667	24.93368	0.026272
0.02825	-0.01998577	0.0080744441	0.60491399	24.946187	0.026272
0.0283	-0.11325177	0.008104721	0.60616161	24.958694	0.026272
0.02835	-0.05995677	0.0081350603	0.60740986	24.971201	0.026272
0.0284	0.01998523	0.008165462	0.60865873	24.983709	0.026272
0.02845	-0.00666176999999999	0.0081959262	0.60990823	24.996216	0.026272
0.0285	-0.17987077	0.0082264529	0.61115836	25.008723	0.026272
0.02855	-0.09992877	0.008257042	0.6124091	25.02123	0.026272
0.0286	-0.00666176999999999	0.0082876938	0.61366048	25.033738	0.026272
0.02865	-0.17987077	0.0083184081	0.61491248	25.046245	0.026272
0.0287	-0.03330977	0.008349185	0.6161651	25.058752	0.026272
0.02875	-0.12657577	0.0083800246	0.61741835	25.071259	0.027466
0.0288	-0.01998577	0.0084109269	0.61867223	25.083767	0.027466
0.02885	-0.03330977	0.0084418919	0.61992673	25.096274	0.027466
0.0289	-0.07328077	0.0084729196	0.62118186	25.108781	0.027466
0.02895	-0.12657577	0.0085040101	0.62243761	25.121289	0.027466
0.029	-0.07328077	0.0085351633	0.62369399	25.133796	0.027466
0.02905	0.00666223000000001	0.0085663795	0.62495099	25.146303	0.027466
0.0291	-0.04663277	0.0085976584	0.62620862	25.15881	0.027466
0.02915	-0.09992877	0.0086290003	0.62746687	25.171318	0.027466
0.0292	-0.05995677	0.0086604051	0.62872575	25.183825	0.027466
0.02925	0.04663323	0.0086918729	0.62998525	25.196332	0.027466
0.0293	-0.03330977	0.0087234037	0.63124538	25.208839	0.027466
0.02935	-0.01998577	0.0087549975	0.63250614	25.221347	0.027466
0.0294	-0.07328077	0.0087866543	0.63376752	25.233854	0.027466
0.02945	-0.03330977	0.0088183742	0.63502952	25.246361	0.02866
0.0295	0.00666223000000001	0.0088501573	0.63629215	25.258868	0.02866
0.02955	-0.00666176999999999	0.0088820035	0.63755541	25.271376	0.02866
0.0296	-0.13989977	0.0089139128	0.63881929	25.283883	0.02866
0.02965	-0.00666176999999999	0.0089458854	0.6400838	25.29639	0.02866
0.0297	0.01998523	0.0089779212	0.64134893	25.308897	0.02866
0.02975	-0.03330977	0.0090100203	0.64261469	25.321405	0.02866
0.0298	-0.01998577	0.0090421827	0.64388107	25.333912	0.02866
0.02985	-0.08660477	0.0090744084	0.64514808	25.346419	0.02866
0.0299	-0.00666176999999999	0.0091066975	0.64641571	25.358927	0.02866
0.02995	-0.04663277	0.00913905	0.64768397	25.371434	0.02866
0.03	-0.03330977	0.0091714659	0.64895285	25.383941	0.02866
0.03005	-0.08660477	0.0092039453	0.65022236	25.396448	0.02866
0.0301	-0.05995677	0.0092364882	0.6514925	25.408956	0.029854
0.03015	-0.00666176999999999	0.0092690946	0.65276326	25.421463	0.029854
0.0302	-0.04663277	0.0093017645	0.65403464	25.43397	0.029854
0.03025	-0.09992877	0.009334498	0.65530666	25.446477	0.029854
0.0303	-0.04663277	0.0093672952	0.65657929	25.458985	0.029854
0.03035	0.05995723	0.009400156	0.65785255	25.471492	0.029854
0.0304	-0.03330977	0.0094330804	0.65912644	25.483999	0.029854
0.03045	-0.03330977	0.0094660686	0.66040095	25.496506	0.029854
0.0305	-0.11325177	0.0094991205	0.66167609	25.509014	0.029854
0.03055	-0.07328077	0.0095322362	0.66295186	25.521521	0.029854
0.0306	0.03330923	0.0095654157	0.66422824	25.534028	0.029854
0.03065	0.01998523	0.0095986591	0.66550526	25.546536	0.029854
0.0307	-0.11325177	0.0096319663	0.6667829	25.559043	0.029854
0.03075	-0.07328077	0.0096653374	0.66806116	25.57155	0.029854
0.0308	0.00666223000000001	0.0096987724	0.66934005	25.584057	0.031048
0.03085	-0.00666176999999999	0.0097322714	0.67061957	25.596565	0.031048
0.0309	0.03330923	0.0097658344	0.67189971	25.609072	0.031048
0.03095	-0.08660477	0.0097994614	0.67318048	25.621579	0.031048
0.031	0.03330923	0.0098331524	0.67446187	25.634086	0.031048
0.03105	0.01998523	0.0098669076	0.67574388	25.646594	0.031048
0.0311	0.00666223000000001	0.0099007268	0.67702653	25.659101	0.031048
0.03115	-0.04663277	0.0099346102	0.67830979	25.671608	0.031048
0.0312	-0.03330977	0.0099685578	0.67959369	25.684115	0.031048
0.03125	0.04663323	0.01000257	0.68087821	25.696623	0.031048
0.0313	0.00666223000000001	0.010036646	0.68216335	25.70913	0.031048
0.03135	-0.05995677	0.010070786	0.68344912	25.721637	0.031048
0.0314	0.04663323	0.010104991	0.68473551	25.734144	0.031048
0.03145	0.09992823	0.01013926	0.68602253	25.746652	0.031048
0.0315	0.01998523	0.010173593	0.68731018	25.759159	0.032242
0.03155	0.17987123	0.010207991	0.68859845	25.771666	0.032242
0.0316	-0.08660477	0.010242453	0.68988735	25.784174	0.032242
0.03165	0.04663323	0.010276979	0.69117687	25.796681	0.032242
0.0317	0.05995723	0.01031157	0.69246701	25.809188	0.032242
0.03175	0.01998523	0.010346226	0.69375779	25.821695	0.032242
0.0318	0.04663323	0.010380946	0.69504918	25.834203	0.032242
0.03185	-0.00666176999999999	0.010415731	0.69634121	25.84671	0.032242
0.0319	0.12657623	0.01045058	0.69763385	25.859217	0.032242
0.03195	0.04663323	0.010485494	0.69892713	25.871724	0.032242
0.032	0.03330923	0.010520473	0.70022103	25.884232	0.032242
0.03205	-0.01998577	0.010555516	0.70151555	25.896739	0.032242
0.0321	0.05995723	0.010590625	0.7028107	25.909246	0.032242
0.03215	0.04663323	0.010625798	0.70410648	25.921753	0.032242
0.0322	0.00666223000000001	0.010661035	0.70540288	25.934261	0.032242
0.03225	-0.07328077	0.010696338	0.7066999	25.946768	0.033436
0.0323	-0.00666176999999999	0.010731705	0.70799755	25.959275	0.033436
0.03235	0.01998523	0.010767138	0.70929583	25.971782	0.033436
0.0324	0.00666223000000001	0.010802635	0.71059473	25.98429	0.033436
0.03245	-0.04663277	0.010838197	0.71189426	25.996797	0.033436
0.0325	0.00666223000000001	0.010873824	0.71319441	26.009304	0.033436
0.03255	0.11325223	0.010909517	0.71449519	26.021812	0.033436
0.0326	0.01998523	0.010945274	0.71579659	26.034319	0.033436
0.03265	0.05995723	0.010981096	0.71709862	26.046826	0.033436
0.0327	-0.04663277	0.011016984	0.71840127	26.059333	0.033436
0.03275	0.01998523	0.011052936	0.71970455	26.071841	0.033436
0.0328	0.05995723	0.011088954	0.72100846	26.084348	0.033436
0.03285	0.00666223000000001	0.011125037	0.72231299	26.096855	0.033436
0.0329	-0.07328077	0.011161185	0.72361814	26.109362	0.034631
0.03295	0.00666223000000001	0.011197399	0.72492392	26.12187	0.034631
0.033	0.09992823	0.011233678	0.72623033	26.134377	0.034631
0.03305	0.09992823	0.011270022	0.72753736	26.146884	0.034631
0.0331	0.03330923	0.011306432	0.72884502	26.159391	0.034631
0.03315	0.01998523	0.011342907	0.7301533	26.171899	0.034631
0.0332	0.07328123	0.011379447	0.73146221	26.184406	0.034631
0.03325	0.04663323	0.011416053	0.73277174	26.196913	0.034631
0.0333	0.07328123	0.011452724	0.7340819	26.209421	0.034631
0.03335	-0.04663277	0.011489461	0.73539268	26.221928	0.034631
0.0334	0.03330923	0.011526263	0.73670409	26.234435	0.034631
0.03345	0.08660423	0.011563131	0.73801613	26.246942	0.034631
0.0335	0.01998523	0.011600065	0.73932879	26.25945	0.034631
0.03355	-0.04663277	0.011637064	0.74064207	26.271957	0.034631
0.0336	0.01998523	0.011674129	0.74195598	26.284464	0.034631
0.03365	0.12657623	0.01171126	0.74327052	26.296971	0.035825
0.0337	0.03330923	0.011748456	0.74458568	26.309479	0.035825
0.03375	0.03330923	0.011785718	0.74590147	26.321986	0.035825
0.0338	-0.05995677	0.011823046	0.74721788	26.334493	0.035825
0.03385	0.03330923	0.01186044	0.74853492	26.347	0.035825
0.0339	0.05995723	0.0118979	0.74985258	26.359508	0.035825
0.03395	-0.00666176999999999	0.011935426	0.75117087	26.372015	0.035825
0.034	-0.08660477	0.011973017	0.75248978	26.384522	0.035825
0.03405	0.01998523	0.012010675	0.75380932	26.397029	0.035825
0.0341	0.08660423	0.012048398	0.75512948	26.409537	0.035825
0.03415	0.03330923	0.012086188	0.75645027	26.422044	0.035825
0.0342	0.00666223000000001	0.012124043	0.75777169	26.434551	0.035825
0.03425	-0.03330977	0.012161965	0.75909373	26.447059	0.035825
0.0343	0.03330923	0.012199952	0.76041639	26.459566	0.035825
0.03435	0.01998523	0.012238006	0.76173968	26.472073	0.037019
0.0344	0.04663323	0.012276126	0.7630636	26.48458	0.037019
0.03445	-0.01998577	0.012314313	0.76438814	26.497088	0.037019
0.0345	0.00666223000000001	0.012352565	0.76571331	26.509595	0.037019
0.03455	0.01998523	0.012390884	0.7670391	26.522102	0.037019
0.0346	0.01998523	0.012429269	0.76836552	26.534609	0.037019
0.03465	0.00666223000000001	0.012467721	0.76969256	26.547117	0.037019
0.0347	0.00666223000000001	0.012506238	0.77102023	26.559624	0.037019
0.03475	0.09992823	0.012544823	0.77234853	26.572131	0.037019
0.0348	0.00666223000000001	0.012583473	0.77367744	26.584638	0.037019
0.03485	0.03330923	0.01262219	0.77500699	26.597146	0.037019
0.0349	-0.04663277	0.012660974	0.77633716	26.609653	0.037019
0.03495	0.00666223000000001	0.012699824	0.77766795	26.62216	0.037019
0.035	0.05995723	0.012738741	0.77899938	26.634668	0.037019
0.03505	-0.00666176999999999	0.012777724	0.78033142	26.647175	0.038213
0.0351	-0.05995677	0.012816774	0.78166409	26.659682	0.038213
0.03515	0.00666223000000001	0.01285589	0.78299739	26.672189	0.038213
0.0352	0.05995723	0.012895074	0.78433131	26.684697	0.038213
0.03525	0.07328123	0.012934324	0.78566586	26.697204	0.038213
