VARIABLES="time""xi""dxi""ddxi""phi""dphi""ddphi"
ZONE T="TH T1-94_A100 agua_new"
 6.900000e-02 0 -3.944958e-04 -4.884951e-02 0 -1.064711e-78 -3.688269e-75
 7.000000e-02 0 -4.462326e-04 -5.462422e-02 0 3.973557e-78 1.376481e-74
 7.100000e-02 0 -5.031024e-04 -5.911541e-02 0 -1.482952e-77 -5.137095e-74
 7.200000e-02 0 -5.657469e-04 -6.617358e-02 0 5.534451e-77 1.917190e-73
 7.300000e-02 0 -6.340377e-04 -7.040792e-02 0 -2.065485e-76 -7.155051e-73
 7.400000e-02 0 -7.078470e-04 -7.721079e-02 0 7.708496e-76 2.670301e-72
 7.500000e-02 0 -7.878136e-04 -8.272242e-02 0 -2.876850e-75 -9.965700e-72
 7.600000e-02 0 -8.745905e-04 -9.083123e-02 0 1.073655e-74 3.719250e-71
 7.700000e-02 0 -9.680069e-04 -9.600163e-02 0 -4.006935e-74 -1.388043e-70
 7.800000e-02 0 -1.068092e-03 -1.041694e-01 0 1.495409e-73 5.180247e-70
 7.900000e-02 0 -1.174900e-03 -1.094451e-01 0 -5.580941e-73 -1.933295e-69
 8.000000e-02 0 -1.288189e-03 -1.171330e-01 0 2.082835e-72 7.215153e-69
 8.100000e-02 0 -1.408867e-03 -1.242230e-01 0 -7.773247e-72 -2.692732e-68
 8.200000e-02 0 -1.536625e-03 -1.312932e-01 0 2.901015e-71 1.004941e-67
 8.300000e-02 0 -1.671791e-03 -1.390395e-01 0 -1.082674e-70 -3.750492e-67
 8.400000e-02 0 -1.813362e-03 -1.441015e-01 0 4.040593e-70 1.399703e-66
 8.500000e-02 0 -1.961945e-03 -1.530652e-01 0 -1.507970e-69 -5.223761e-66
 8.600000e-02 0 -2.119190e-03 -1.614256e-01 0 5.627820e-69 1.949534e-65
 8.700000e-02 -9.137079e-08 -2.284052e-03 -1.682974e-01 0 -2.100331e-68 -7.275761e-65
 8.800000e-02 -1.827416e-07 -2.455984e-03 -1.755677e-01 0 7.838543e-68 2.715351e-64
 8.900000e-02 -3.654831e-07 -2.635134e-03 -1.827320e-01 0 -2.925384e-67 -1.013383e-63
 9.000000e-02 -5.482247e-07 -2.821461e-03 -1.899220e-01 0 1.091768e-66 3.781996e-63
 9.100000e-02 -8.223258e-07 -3.014980e-03 -1.971158e-01 0 -4.074534e-66 -1.411460e-62
 9.200000e-02 -1.096427e-06 -3.215672e-03 -2.042680e-01 0 1.520637e-65 5.267641e-62
 9.300000e-02 -1.461899e-06 -3.423597e-03 -2.115826e-01 0 -5.675094e-65 -1.965910e-61
 9.400000e-02 -1.827371e-06 -3.638534e-03 -2.182897e-01 0 2.117974e-64 7.336877e-61
 9.500000e-02 -2.284213e-06 -3.861310e-03 -2.272640e-01 0 -7.904386e-64 -2.738160e-60
 9.600000e-02 -2.741056e-06 -4.091911e-03 -2.339371e-01 0 2.949957e-63 1.021895e-59
 9.700000e-02 -3.289270e-06 -4.329574e-03 -2.413884e-01 0 -1.100939e-62 -3.813764e-59
 9.800000e-02 -3.928843e-06 -4.574281e-03 -2.480272e-01 0 4.108760e-62 1.423316e-58
