variables=t,acc,Vel,displ
zone
    0.349550E+01    0.000000E+00    0.999899E+00    0.446949E+01
    0.350450E+01    0.000000E+00    0.999899E+00    0.447850E+01
    0.351351E+01    0.000000E+00    0.999899E+00    0.448750E+01
    0.352252E+01    0.000000E+00    0.999899E+00    0.449651E+01
    0.353153E+01    0.000000E+00    0.999899E+00    0.450552E+01
    0.354054E+01    0.000000E+00    0.999899E+00    0.451453E+01
    0.354955E+01    0.000000E+00    0.999899E+00    0.452354E+01
    0.355856E+01    0.000000E+00    0.999899E+00    0.453254E+01
    0.356757E+01    0.000000E+00    0.999899E+00    0.454155E+01
    0.357658E+01    0.000000E+00    0.999899E+00    0.455056E+01
    0.358559E+01    0.000000E+00    0.999899E+00    0.455957E+01
    0.359459E+01    0.000000E+00    0.999899E+00    0.456858E+01
    0.360360E+01    0.000000E+00    0.999899E+00    0.457758E+01
    0.361261E+01    0.000000E+00    0.999899E+00    0.458659E+01
    0.362162E+01    0.000000E+00    0.999899E+00    0.459560E+01
    0.363063E+01    0.000000E+00    0.999899E+00    0.460461E+01
    0.363964E+01    0.000000E+00    0.999899E+00    0.461362E+01
    0.364865E+01    0.000000E+00    0.999899E+00    0.462263E+01
    0.365766E+01    0.000000E+00    0.999899E+00    0.463163E+01
    0.366667E+01    0.000000E+00    0.999899E+00    0.464064E+01
    0.367568E+01    0.000000E+00    0.999899E+00    0.464965E+01
    0.368468E+01    0.000000E+00    0.999899E+00    0.465866E+01
    0.369369E+01    0.000000E+00    0.999899E+00    0.466767E+01
    0.370270E+01    0.000000E+00    0.999899E+00    0.467667E+01
    0.371171E+01    0.000000E+00    0.999899E+00    0.468568E+01
    0.372072E+01    0.000000E+00    0.999899E+00    0.469469E+01
    0.372973E+01    0.000000E+00    0.999899E+00    0.470370E+01
    0.373874E+01    0.000000E+00    0.999899E+00    0.471271E+01
    0.374775E+01    0.000000E+00    0.999899E+00    0.472171E+01
    0.375676E+01    0.000000E+00    0.999899E+00    0.473072E+01
    0.376577E+01    0.000000E+00    0.999899E+00    0.473973E+01
    0.377477E+01    0.000000E+00    0.999899E+00    0.474874E+01
